Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1620575042,50,,Aggregated,26.300000,0.000000,1300,1800,2000,2200,2800,5000,5500,6100,6500,6500,6500,361,0,1300.0,1517.1787192254299,34.074505092576146,6534.13797612302,8467.0
1620575043,50,,Aggregated,28.400000,0.000000,1300,1800,2000,2200,2800,5000,5500,6000,6500,6500,6500,408,0,1300.0,1490.066745134148,34.074505092576146,6534.13797612302,8467.0
1620575044,50,,Aggregated,28.900000,0.000000,1200,1600,1900,2100,2700,4900,5500,6000,6500,6500,6500,441,0,1200.0,1433.2884313995885,34.074505092576146,6534.13797612302,8467.0
1620575045,50,,Aggregated,28.900000,0.000000,1200,1600,1900,2100,2700,4900,5500,6000,6500,6500,6500,468,0,1200.0,1410.233488988975,34.074505092576146,6534.13797612302,8467.0
1620575046,50,,Aggregated,33.500000,0.000000,1200,1600,1900,2100,2800,4800,5400,5600,6500,6500,6500,510,0,1200.0,1413.401779783068,34.074505092576146,6534.13797612302,8467.0
1620575047,50,,Aggregated,32.200000,0.000000,1200,1600,1900,2100,2700,4700,5400,5600,6500,6500,6500,539,0,1200.0,1400.840263948076,34.074505092576146,6534.13797612302,8467.0
1620575048,50,,Aggregated,32.300000,0.000000,1300,1600,1900,2100,2700,4000,5400,5600,6500,6500,6500,574,0,1200.0,1405.648099734344,34.074505092576146,6534.13797612302,8467.0
1620575049,50,,Aggregated,34.000000,0.000000,1300,1600,1900,2100,2700,3900,5400,5500,6500,6500,6500,603,0,1300.0,1407.0180285151332,34.074505092576146,6534.13797612302,8467.0
1620575050,50,,Aggregated,34.400000,0.000000,1300,1600,1900,2000,2600,3900,5400,5500,6500,6500,6500,639,0,1300.0,1402.342931343773,34.074505092576146,6534.13797612302,8467.0
1620575051,50,,Aggregated,34.300000,0.000000,1300,1600,1800,2000,2500,3700,5100,5500,6500,6500,6500,684,0,1300.0,1399.118991140807,34.074505092576146,6534.13797612302,8467.0
1620575052,50,,Aggregated,34.100000,0.000000,1300,1500,1800,1900,2500,3700,5000,5500,6500,6500,6500,715,0,1300.0,1383.5351922946584,34.074505092576146,6534.13797612302,8467.0
1620575053,50,,Aggregated,35.400000,0.000000,1300,1500,1800,1900,2500,3400,5000,5500,6500,6500,6500,756,0,1300.0,1375.730474257753,34.074505092576146,6534.13797612302,8467.0
1620575054,50,,Aggregated,35.300000,0.000000,1300,1500,1800,1900,2400,3200,5000,5500,6500,6500,6500,801,0,1300.0,1358.2415403754621,34.074505092576146,6534.13797612302,8467.0
1620575055,50,,Aggregated,34.400000,0.000000,1300,1500,1700,1900,2400,3200,5000,5500,6500,6500,6500,822,0,1300.0,1350.4056510186376,34.074505092576146,6534.13797612302,8467.0
1620575056,50,,Aggregated,35.900000,0.000000,1300,1500,1700,1900,2400,3200,5000,5500,6500,6500,6500,851,0,1300.0,1337.9813368053567,34.074505092576146,6534.13797612302,8467.0
1620575057,50,,Aggregated,35.000000,0.000000,1300,1500,1800,1900,2500,3200,5000,5500,6500,6500,6500,892,0,1300.0,1356.1665417515305,34.074505092576146,6534.13797612302,8467.0
1620575058,50,,Aggregated,34.700000,0.000000,1300,1500,1800,1900,2500,3200,5000,5500,6500,6500,6500,919,0,1300.0,1348.2659735812647,34.074505092576146,6534.13797612302,8467.0
1620575059,50,,Aggregated,36.100000,0.000000,1300,1500,1800,1900,2500,3100,5000,5500,6500,6500,6500,953,0,1300.0,1357.3925626996302,34.074505092576146,6534.13797612302,8467.0
1620575060,50,,Aggregated,34.400000,0.000000,1300,1500,1800,1900,2500,3100,5000,5500,6500,6500,6500,988,0,1300.0,1351.859396014849,34.074505092576146,6534.13797612302,8467.0
1620575061,50,,Aggregated,34.500000,0.000000,1300,1500,1800,1900,2500,3100,5000,5400,6400,6500,6500,1023,0,1300.0,1346.7359855700056,34.074505092576146,6534.13797612302,8467.0
1620575062,50,,Aggregated,35.400000,0.000000,1300,1500,1800,1900,2500,3000,4900,5400,6400,6500,6500,1063,0,1300.0,1343.7997787874997,34.074505092576146,6534.13797612302,8467.0
1620575063,50,,Aggregated,32.900000,0.000000,1300,1500,1800,1900,2400,3000,4900,5400,6400,6500,6500,1098,0,1300.0,1334.895867518682,34.074505092576146,6534.13797612302,8467.0
1620575064,50,,Aggregated,34.700000,0.000000,1300,1500,1800,1900,2400,3000,4900,5400,6400,6500,6500,1131,0,1300.0,1336.96226423477,34.074505092576146,6534.13797612302,8467.0
1620575065,50,,Aggregated,34.500000,0.000000,1300,1500,1700,1900,2400,3000,4900,5400,6400,6500,6500,1171,0,1300.0,1320.9035468061497,34.074505092576146,6534.13797612302,8467.0
1620575066,50,,Aggregated,32.900000,0.000000,1300,1500,1700,1900,2400,3000,4900,5400,6400,6500,6500,1210,0,1300.0,1301.4582305115239,34.074505092576146,6534.13797612302,8467.0
1620575067,50,,Aggregated,35.200000,0.000000,1200,1500,1700,1900,2400,3000,4900,5400,6400,6500,6500,1248,0,1200.0,1298.5187741104687,34.074505092576146,6534.13797612302,8467.0
1620575068,50,,Aggregated,35.700000,0.000000,1200,1500,1700,1900,2400,3100,4800,5400,6400,6500,6500,1285,0,1200.0,1292.3928300266657,34.074505092576146,6534.13797612302,8467.0
1620575069,50,,Aggregated,34.500000,0.000000,1200,1500,1700,1900,2400,3100,4700,5100,6400,6500,6500,1324,0,1200.0,1288.531956857273,34.074505092576146,6534.13797612302,8467.0
1620575070,50,,Aggregated,35.900000,0.000000,1200,1500,1700,1900,2400,3000,4700,5100,6400,6500,6500,1344,0,1200.0,1283.4888613527125,34.074505092576146,6534.13797612302,8467.0
1620575071,50,,Aggregated,37.600000,0.000000,1200,1500,1700,1900,2400,3100,4600,5100,6400,6500,6500,1384,0,1200.0,1283.1107720255252,34.074505092576146,6534.13797612302,8467.0
1620575072,50,,Aggregated,35.200000,0.000000,1200,1500,1700,1900,2400,3000,4300,5000,6400,6500,6500,1418,0,1200.0,1284.9718978359563,34.074505092576146,6534.13797612302,8467.0
1620575073,50,,Aggregated,36.900000,0.000000,1200,1500,1700,1900,2400,3000,4300,5000,6400,6500,6500,1451,0,1200.0,1288.2402390479108,34.074505092576146,6534.13797612302,8467.0
1620575074,50,,Aggregated,35.400000,0.000000,1200,1500,1700,1900,2400,3000,4300,5000,6400,6500,6500,1491,0,1200.0,1280.6751877808097,34.074505092576146,6534.13797612302,8467.0
1620575075,50,,Aggregated,34.900000,0.000000,1200,1500,1700,1900,2400,3000,4300,5000,6400,6500,6500,1535,0,1200.0,1272.4318064614245,34.074505092576146,6534.13797612302,8467.0
1620575076,50,,Aggregated,36.100000,0.000000,1200,1500,1700,1900,2400,3000,4300,5000,6400,6500,6500,1569,0,1200.0,1263.0975824897102,34.074505092576146,6534.13797612302,8467.0
1620575077,50,,Aggregated,35.700000,0.000000,1200,1500,1700,1900,2400,3000,4200,5000,6400,6500,6500,1603,0,1200.0,1260.9160727066298,34.074505092576146,6534.13797612302,8467.0
