Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1537,0,890.0,904.3822704031809,41.7756459210068,4678.7688510958105,8467.0,26.008313831235647,0.0,890,1000,1100,1200,1300,1500,1800,2900,4400,4700,4700
,Aggregated,1537,0,890.0,904.3822704031809,41.7756459210068,4678.7688510958105,8467.0,26.008313831235647,0.0,890,1000,1100,1200,1300,1500,1800,2900,4400,4700,4700
